# t x rho u p M A P
   0.00000000000000E+000    0.00000000000000E+000    1.22500000000000E+000   -0.00000000000000E+000    1.01325000000000E+005   -0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    4.27135678391960E-002    1.22500000000000E+000   -0.00000000000000E+000    1.01325000000000E+005   -0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    8.54271356783920E-002    1.22500000000000E+000   -0.00000000000000E+000    1.01325000000000E+005   -0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.28140703517588E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.70854271356784E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.13567839195980E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.56281407035176E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.98994974874372E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    3.41708542713568E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    3.84422110552764E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    4.27135678391960E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    4.69849246231156E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    5.12562814070352E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    5.55276381909548E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    5.97989949748744E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    6.40703517587940E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    6.83417085427136E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    7.26130653266332E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    7.68844221105528E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    8.11557788944724E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    8.54271356783920E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    8.96984924623116E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    9.39698492462312E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    9.82412060301508E-001    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.02512562814070E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.06783919597990E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.11055276381910E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.15326633165829E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.19597989949749E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.23869346733668E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.28140703517588E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.32412060301508E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.36683417085427E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.40954773869347E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.45226130653266E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.49497487437186E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.53768844221106E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.58040201005025E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.62311557788945E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.66582914572864E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.70854271356784E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.75125628140704E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.79396984924623E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.83668341708543E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.87939698492462E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.92211055276382E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    1.96482412060302E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.00753768844221E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.05025125628141E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.09296482412060E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.13567839195980E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.17839195979899E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.22110552763819E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.26381909547739E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.30653266331658E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.34924623115578E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.39195979899497E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.43467336683417E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.47738693467337E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.52010050251256E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.56281407035176E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.60552763819095E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.64824120603015E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.69095477386935E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.73366834170854E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.77638190954774E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.81909547738693E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.86180904522613E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
   0.00000000000000E+000    2.90452261306533E+000    1.22500000000000E+000    0.00000000000000E+000    1.01325000000000E+005    0.00000000000000E+000    1.00000000000000E+000    3.54490770181103E+000
